2249	41
5623	21
7801	54
3310	51
275	4
4929	63
941	16
7159	63
2101	10
7665	79
1523	32
399	7
82	1
2485	39
7124	77
7933	61
1972	36
2570	44
3037	2399
2201	40
8011	78
980	12
8206	27
8197	67
2867	26
2423	6
4359	21
44	1
928	12
6832	76
3446	13
3520	24
1059	19
2033	30
2715	43
3147	46
1572	30
3363	14
2117	40
724	13
4935	60
4144	53
1167	22
1033	7
6313	55
4398	57
7051	65
3729	51
4852	69
3678	54
571	7
2337	45
4600	62
3248	49
4440	55
4639	19
1066	19
1085	13
2624	42
3867	14
6847	31
5770	73
5085	60
6152	75
4591	62
654	9
6658	77
4213	43
2241	41
447	6
856	3756
2116	39
2972	3096
6041	19
4934	34
2387	30
4338	54
4423	14
7492	80
2686	40
3829	21
3886	47
4228	43
1591	32
2557	39
2493	35
2445	40
2291	40
7815	46
5202	64
2071	40
4712	65
1566	30
946	14
2844	14
1238	22
3780	49
1748	27
903	4
6426	70
3651	51
6791	39
4436	52
5579	1583
7201	24
6395	72
2058	36
1362	17
7146	22
2863	36
5930	67
5819	61
3762	41
3424	19
5706	31
5277	67
401	7
7724	31
2010	38
1173	25
1784	33
7029	67
1222	23
2631	44
986	13
3389	38
4058	48
2630	42
4479	52
488	7
5449	69
4782	60
2987	41
7387	55
1374	20
5512	67
7569	28
1696	28
2260	10
4796	69
3660	52
3168	35
2705	1278
909	13
3261	48
1262	4218
2923	27
4098	29
4686	55
1214	24
4521	15
8135	50
3435	52
2281	26
1005	5
1617	33
4212	54
3726	55
639	9
3638	50
8049	81
2649	10
4529	17
6523	65
4942	28
3441	13
732	13
7866	83
6565	32
458	5
122	3
7644	85
5360	31
5710	78
6017	68
1579	35
1314	26
7520	46
7476	26
7116	53
2852	43
3273	50
3205	10
2567	26
8271	29
4594	60
6834	77
1573	32
579	10
4957	21
3564	49
904	11
7293	71
5264	51
7742	79
2437	41
1799	34
7578	76
3007	41
440	6
5171	65
6218	63
5077	1800
3088	46
7057	74
4867	47
1921	38
4085	54
67	2
3395	28
6264	65
7999	54
898	11
1002	17
1628	32
1509	29
7025	72
298	6
2225	40
3259	21
5890	58
292	4
1725	38
1967	39
3118	20
6536	62
168	4
8122	77
57	2
2360	34
2060	31
4091	53
4983	41
8110	80
3863	56
321	6
2306	40
2688	40
636	9
6161	30
4349	29
5668	31
6994	36
1555	30
7417	81
4629	13
1416	31
2983	36
4875	47
2629	8
3821	48
5462	67
189	6
6205	561
4308	24
465	5
3611	52
4567	51
7587	71
2843	41
7473	23
4205	22
139	2
4210	18
2740	38
5376	66
4654	31
7451	79
2332	44
159	5
3206	24
7044	64
1933	39
7716	74
6522	68
3668	36
426	4
6907	79
7685	81
7167	33
1527	5
1105	13
895	14
2133	39
2159	23
2274	41
2809	42
4125	58
6457	71
2277	15
3639	48
634	10
5152	62
6068	68
6588	23
1926	38
4092	53
1245	25
5790	74
2018	17
7080	70
190	6
3925	52
5006	53
4576	60
47	1
2086	38
2973	45
1175	25
1181	3
3764	55
1948	34
756	13
6870	78
2255	41
2356	37
2508	39
5001	68
4434	55
6643	41
1110	12
5271	17
6624	78
1300	19
6552	73
6222	78
8033	26
4141	59
411	7
988	18
7610	77
7812	84
6168	76
5958	58
7035	74
1975	37
3077	48
7759	82
3955	40
5122	72
5772	30
6435	24
1043	16
7390	70
6709	26
5765	71
2170	41
4739	62
5390	64
2311	10
972	19
989	17
7954	81
317	6
7454	79
7157	63
2373	42
3556	43
916	13
519	5
8241	86
4810	57
5599	73
7323	24
3731	49
5435	22
8272	84
2865	34
7122	44
4448	57
4744	20
2391	40
1405	31
7108	73
1504	30
248	1
1473	30
4994	65
3263	9
1042	19
2222	41
1507	29
6502	80
3981	48
1433	30
4194	20
362	6
5800	69
7243	24
2667	39
8215	82
1472	6
7084	77
7564	53
4222	47
3808	18
4146	57
6462	22
5924	76
2142	39
7845	74
4807	70
1246	25
1299	23
3663	51
2747	40
3799	55
4760	65
7585	71
4371	53
2501	9
7957	25
1498	25
4364	16
3132	40
3111	47
8178	60
6381	69
7393	81
2779	9
1746	37
3264	1098
3924	35
627	4794
2657	40
5327	51
6033	70
3530	51
1189	23
3567	39
1826	36
3213	7
1012	2
5637	76
7459	79
1357	30
1270	5
4103	43
1659	34
8183	60
6577	77
2205	9
6873	77
4275	51
4463	59
2057	36
4602	20
872	9
4608	23
1866	16
5333	52
6645	72
4916	63
1223	22
2784	36
7277	76
888	13
813	14
783	9
7789	79
365	5
4375	59
4890	57
1428	30
1584	34
3280	11
3128	46
3508	35
3313	14
448	2
3631	42
3655	47
1396	32
406	7
3451	45
4013	55
4303	17
3590	13
7316	27
7179	46
7424	78
2266	12
4274	53
7420	77
1665	31
729	13
101	3
4568	18
4264	44
3933	14
3269	37
3728	46
543	6
2181	39
3096	49
175	5
497	1
8006	80
5429	71
1212	11
1865	25
912	14
689	7
4921	63
8150	69
6599	81
4240	57
6633	60
4223	39
3696	17
778	1
1137	22
2754	30
1429	14
926	13
6056	23
7757	81
3322	49
4536	45
5044	24
4366	54
6537	61
8254	66
5040	56
7639	48
8155	61
716	11
1749	30
7329	75
2324	38
6533	33
786	10
2357	36
3225	47
341	3
6230	41
8262	79
7899	22
2919	2946
7100	78
669	6
6993	75
4943	67
6710	74
4587	63
3402	41
1078	20
2582	43
5926	25
4738	53
4143	56
4899	64
7682	71
379	6
6295	27
830	12
4278	20
5872	74
2336	45
6636	24
945	14
6936	77
1148	3275
8109	80
6798	71
6613	59
104	1
2970	41
7158	63
6616	20
6186	67
2683	43
2645	22
1204	19
6150	82
2786	39
3256	34
3468	54
7840	25
6926	81
77	2
160	5
5717	69
758	14
5148	56
2906	37
6491	26
5058	52
5814	68
3105	53
5615	20
1541	24
27	1
2877	25
2050	37
6446	72
6806	22
3523	48
6653	61
3601	43
6453	80
1077	5
2257	41
865	7
7974	84
7740	75
6062	73
3397	2158
1651	33
1552	23
1756	35
6953	50
5427	69
3582	52
5485	66
5638	28
3385	46
6016	77
2475	41
7828	75
2403	40
5016	66
3137	48
3270	2913
4859	62
993	18
4438	39
4542	39
1886	33
7920	25
7889	79
6545	72
7050	32
2945	23
1545	10
7330	75
3450	46
6070	48
2523	42
6782	64
1595	32
1422	33
4580	21
4179	61
3765	41
6359	75
6515	76
4336	40
739	13
5793	17
5689	78
3956	58
48	1
693	1
5111	48
3509	9
6178	67
7230	78
5273	66
225	5
5478	74
5406	20
5505	74
3228	49
3463	48
52	1
3172	44
2692	44
3444	18
6319	52
5688	28
3001	44
383	2
7752	78
852	11
2134	38
6700	48
3433	48
6314	58
4646	22
1995	39
8238	49
4455	59
1582	32
4563	2032
1219	22
6689	76
2455	40
4140	47
2652	10
1602	34
6674	68
4068	42
7900	75
4649	63
2418	42
568	7
1169	18
1334	26
5336	981
1150	26
5875	61
4816	61
2185	13
1165	25
5219	70
1915	20
4923	17
4073	47
8167	81
1463	32
5613	30
322	6
1674	29
5915	69
329	5
330	2
622	10
5529	67
4757	66
1736	31
1485	11
2202	40
5054	69
1303	26
3537	51
6765	30
4873	34
4445	55
7462	79
5011	69
2481	40
6854	64
2096	35
1968	29
2802	32
2502	35
4635	39
4411	12
320	2
612	7
2723	44
7862	79
5225	18
2787	39
2374	39
2087	38
2965	27
199	2
7245	54
6805	22
7930	76
3621	35
4404	14
4927	44
4218	13
7284	83
2548	43
1260	4
2288	37
6589	72
2807	37
5911	28
6311	21
4023	25
5356	68
4036	59
1389	31
5720	67
1336	24
1653	3954
7843	73
5588	21
8126	77
2179	39
1609	34
2746	42
3598	47
6096	707
7821	81
6467	73
8007	28
4948	60
4150	56
445	7
1919	34
1240	6
1847	36
6251	70
4664	62
4397	20
5245	18
1094	22
3294	24
5231	18
6212	75
28	1
2887	43
1643	32
7350	71
2999	46
4936	64
6477	67
177	2
1887	34
8203	82
4981	65
7401	80
311	5
1391	29
5511	51
1686	31
3823	19
4174	61
6240	73
1088	19
1977	38
1630	29
2369	33
3143	22
8118	84
3932	54
4761	64
2703	33
3293	48
4465	56
6728	70
3422	42
1386	32
4547	59
435	2
3825	13
3029	48
2090	38
6474	27
2514	37
5285	44
3759	54
5104	67
4432	58
4874	30
1193	24
3447	51
1070	21
5966	72
2215	29
111	2
1510	24
1814	35
663	7
6582	68
5640	31
3099	46
5808	69
7855	80
605	9
4014	16
243	3
158	2
6574	81
3941	52
5146	20
4622	63
7199	70
8264	87
5616	65
3788	54
4556	47
6703	25
1166	20
1925	34
7850	82
3552	40
960	17
5322	75
6732	71
4714	1950
2803	43
631	10
1361	6
1208	25
615	8
4598	55
5432	80
78	1
708	11
7086	75
1375	30
4042	54
6979	44
2808	16
7296	22
6010	22
5196	70
8249	30
2704	35
7658	22
5167	46
1021	18
327	5
8095	74
2509	40
4491	50
5136	54
2515	37
866	10
6856	26
3345	50
2292	40
1827	37
2064	31
7345	25
2203	40
5605	72
4788	60
6906	74
3396	44
3453	41
5200	67
4780	18
5286	70
3997	55
2585	43
3479	2587
8225	24
7588	35
336	6
8182	60
6061	73
3169	16
2195	5
1841	3
679	10
3763	43
2447	40
3342	47
4774	62
4425	18
3723	49
2106	38
7550	50
2872	27
7501	80
6775	24
1034	4288
6143	66
4697	63
3279	50
1804	34
2856	43
539	7
3301	31
3472	40
4793	69
5412	72
6897	82
6486	71
4699	63
4406	50
6542	74
1984	10
2924	45
346	2
4038	59
1531	31
6837	80
1161	16
3459	48
5017	49
73	1
687	2
3514	34
1861	26
7418	77
3717	19
6077	24
4325	58
853	14
5281	68
133	4
3562	44
1113	19
7660	74
7335	76
3703	40
4297	54
7220	73
7310	71
273	4
4945	18
6581	68
759	11
35	1
7386	47
1813	32
8260	82
3399	45
1016	5
549	8
4752	64
5967	51
118	3
7250	26
2152	3
7470	79
768	11
5430	71
6460	79
1859	27
4020	57
3223	7
1185	15
6443	45
766	14
2951	37
1282	24
2841	20
5008	65
4713	50
480	6
5883	71
4347	58
6530	23
8288	32
5711	78
5129	17
5655	66
2230	35
1376	28
8283	39
5537	75
2247	38
7503	80
3862	53
1932	39
875	1
343	6
6619	66
3695	17
5771	45
5596	77
954	6
6783	80
5834	72
7174	66
3332	45
906	2
3999	14
7315	28
3549	12
3930	52
1460	32
3253	47
5656	68
4833	67
4175	54
2234	12
7853	82
2452	37
2881	23
1592	33
7760	84
2414	41
4702	63
5184	68
1970	42
3643	51
6500	57
5332	72
1093	22
7632	85
3309	47
5658	64
2949	45
5341	41
5471	20
4909	63
7969	61
1958	3364
6049	64
6759	27
2191	37
907	15
423	5
6675	68
5251	21
5676	52
1172	25
7456	79
115	2
2379	38
6177	73
4524	50
2262	10
2954	46
1483	31
3499	17
5350	27
8193	67
7362	29
2417	24
7178	47
7902	75
1929	38
1360	28
4061	48
6541	23
5224	18
1729	36
6821	77
410	4
6900	74
5061	68
2751	7
5036	67
6596	51
7156	63
4129	56
3769	17
2912	44
2500	38
4727	62
143	3
5254	54
5542	75
7795	83
3080	13
5935	71
6050	74
7041	25
4430	52
235	5
7219	26
305	5
