7567	1
6339	2
3549	0
7179	1
8011	1
3003	1
1062	193
1416	90
1802	34
5755	1
5690	1
3135	0
1502	2
226	33
8041	3
1639	36
2882	1
4613	49
6620	91
2766	1
7424	4
1891	23
670	4
355	0
3566	1
4746	7
2945	1
206	0
8166	1
1127	90
2512	1
7439	0
2845	2
575	17
6123	107
6175	1
250	21
4183	0
6951	26
3525	13
205	9
290	161
6088	0
8219	40
597	2
6622	1
764	58
7810	55
6745	0
1176	1
4874	0
7617	1
4443	4
5051	8
3052	1
7070	2
4214	8
2130	8
6793	1
933	10
861	41
185	3
5391	14
3018	47
8205	1
167	2
8099	1
1033	3
337	1
3083	2
2711	2
7022	1
2900	81
1530	10
6776	0
4395	1
6551	1
3044	4
2815	52
4688	59
2191	1
3159	8
4371	4
7363	1
4871	1
343	4
2352	2
2843	7
7969	0
6789	47
1952	3
6119	3
1318	2
3358	1
214	88
3103	69
5273	70
3966	1
7502	3
1306	19
1184	57
988	257
6132	1
43	4
5065	0
5783	15
2148	1
2751	0
4766	1
5445	95
495	3
794	40
7448	0
2223	30
5193	15
1082	4
5882	0
5518	1
1424	41
8126	0
785	1
3056	41
653	2
8035	1
2393	3
8287	29
3780	3
255	112
2274	33
5695	1
4099	277
6054	0
1623	36
7241	18
4900	1
1523	1
3186	1
6027	0
2269	2
2300	1
557	1
2216	1
2673	1
1956	107
2134	93
8283	6
3639	11
8025	2
4459	4
6271	8
1553	10
4409	6
3321	104
3481	11
5967	1
1666	1
4058	9
5361	3
3270	2
3106	52
5581	2
1103	58
315	70
212	1
4057	1
982	61
2475	37
2923	74
2405	1
2114	108
2804	0
5219	1
4460	1
815	2
768	1
2980	1
3954	2
4545	1
4558	1
79	28
1622	123
5110	84
3865	2
7673	1
4027	2
3543	2
8061	3
7352	11
3311	1
7304	2
4480	9
2535	185
1441	34
1566	92
5769	4
6929	1
5774	1
7690	0
7535	1
4931	1
1197	3
958	42
2469	3
7906	3
3967	22
6319	0
1384	73
845	1
3957	0
8105	1
4742	1
3324	5
4100	0
3130	63
3821	2
5997	1
6523	103
4891	3
2131	1
5711	1
6058	1
1409	1
5218	1
728	4
1961	3
4836	1
7021	107
5261	2
7505	1
7652	2
5859	7
6655	3
6635	11
4829	57
2528	1
7113	8
5353	1
2146	1
6918	75
2331	2
6168	1
4808	44
1709	2
1842	147
7203	1
3786	72
4467	1
312	223
5329	0
5098	2
6524	6
1717	209
8165	0
6435	0
7038	4
5167	0
5068	10
4061	1
1406	2
363	19
5817	43
3395	1
4682	14
7052	187
1985	78
2564	49
4632	259
2908	11
2664	1
2361	1
8072	1
690	3
4426	5
7908	85
6462	2
1496	263
4215	0
4924	9
3759	1
6105	2
1140	8
335	48
3380	33
2138	1
6644	1
1433	2
6030	1
6432	39
7808	12
6670	0
3125	90
3440	0
1489	84
6614	2
7668	1
5365	1
2855	13
6467	8
8221	1
636	38
3802	5
3218	0
76	2
1075	89
7849	1
2596	13
4465	2
7687	0
784	224
3315	13
8206	0
1765	4
4659	3
2381	137
6024	7
336	28
1515	1
4075	1
4767	10
5482	56
5133	1
2004	27
4458	2
1097	137
737	345
3541	94
4777	8
2129	55
3727	1
7623	2
1754	140
651	1
2917	14
1556	28
1301	3
8055	1
5436	1
5426	2
2230	38
4425	1
1518	28
8091	1
7819	1
4142	30
1281	10
2758	1
1092	3
5837	25
8044	29
7061	3
7107	0
5756	3
120	3
1022	46
4407	1
819	1
2693	232
7444	3
2178	24
6908	1
1578	1
1689	17
7867	1
4433	17
2267	1
3145	27
5061	51
5432	55
2844	1
1132	42
3569	2
927	0
6471	1
7581	0
4399	0
436	1
7446	1
6801	5
4427	1
7729	0
6479	13
3511	1
1037	50
4800	1
2315	0
2906	4
4025	1
4721	0
4285	2
7953	1
7804	0
2369	167
261	26
1421	1
6921	1
2777	16
2706	13
3942	0
2310	0
3676	1
4581	3
5024	4
3875	0
2870	0
926	5
6780	67
2204	1
2994	2
5112	0
5627	1
4595	2
5055	77
5596	83
5479	55
3368	0
638	1
4386	0
1541	1
66	41
5478	9
4815	1
46	58
6770	63
3445	15
2410	76
550	1
6626	8
3668	0
2116	55
758	2
1010	6
7239	21
2489	0
1204	58
3019	1
3036	5
7900	27
7280	131
7812	4
5010	3
258	18
4021	54
5008	23
6426	0
1847	123
6080	0
6843	1
2020	1
6762	0
7843	2
698	7
5323	22
409	1
4764	90
7882	50
5280	2
3416	1
239	1
5429	1
696	35
8237	31
5525	1
1633	187
7374	1
1510	16
145	16
787	2
8162	9
1742	5
2213	1
2100	0
829	12
5311	2
3871	38
8088	1
7864	2
4456	3
3182	1
6146	8
7380	3
1287	0
6630	1
3598	2
6197	1
4010	1
2302	1
4028	0
2453	1
3912	16
4132	1
1862	1
5475	1
4580	0
3034	174
7428	0
799	1
1879	13
914	6
4322	1
3978	2
3472	9
1982	130
2772	1
2909	112
964	4
7	20
5616	12
5424	0
961	11
7391	90
7546	2
1791	28
5176	108
1864	17
1157	59
8064	1
2503	1
2465	0
1575	1
4629	0
1049	76
8270	2
6114	2
709	0
8291	50
4243	0
228	51
3326	12
203	26
2936	5
3290	29
61	20
7763	56
5202	2
802	22
256	8
7349	1
5059	15
7382	1
1336	8
5517	1
2354	2
576	1
2847	1
911	24
3772	3
3144	137
5305	16
644	76
5224	1
4318	2
8019	1
6871	0
5800	322
5595	1
1269	0
4981	136
301	14
1156	32
4621	0
7132	21
3833	1
1625	2
4195	0
1451	4
4804	1
849	15
8087	1
7393	14
4242	1
1226	1
4619	1
1601	4
6196	0
6278	0
6804	5
5902	67
5801	4
1881	1
1079	2
1800	20
6800	1
7480	1
6111	1
8264	1
5231	2
2560	149
5092	72
4727	1
7588	9
4190	2
3794	44
5186	2
5115	2
4569	1
519	1
7923	1
1928	3
2538	0
5682	0
2067	3
3908	0
5373	1
3113	1
3136	81
7790	2
8178	31
1979	28
333	1
700	20
4624	1
3114	44
3010	162
3980	3
348	54
2313	0
6705	1
6695	1
4639	3
3973	22
7503	1
2118	114
4359	1
5397	1
1262	2
3382	1
4647	9
2021	1
5844	69
5924	1
4898	5
2656	0
4807	1
263	21
1444	28
3945	2
155	60
3040	6
2930	1
1855	93
4684	0
6751	0
4041	131
6753	4
4006	2
7065	0
7122	1
2095	40
4146	1
6314	9
3717	15
1370	0
1616	1
2875	6
5384	25
3779	1
5095	2
1645	2
3935	1
1131	34
5159	1
1557	1
117	0
3273	1
2438	2
2403	2
1391	1
