134	147
72	148
0	148
8	147
55	148
94	148
34	148
93	147
73	146
101	141
39	148
168	147
122	147
78	147
38	148
66	148
29	148
89	148
97	147
43	148
9	148
127	147
37	147
169	143
74	148
30	148
110	147
84	147
40	146
56	147
10	147
99	147
63	146
57	148
139	146
33	147
87	148
42	147
167	147
17	148
136	147
50	147
85	148
12	148
130	147
71	148
96	147
153	147
48	147
27	147
160	147
113	147
69	148
141	145
157	147
70	148
67	148
16	148
62	148
133	147
83	147
46	146
161	146
45	148
6	147
154	147
121	147
41	147
80	147
111	147
140	147
3	147
65	148
31	147
19	146
15	148
132	147
90	146
116	146
22	147
88	148
49	148
126	146
24	148
100	148
28	148
53	147
135	147
108	146
125	146
105	148
102	148
76	147
20	144
159	147
64	147
170	147
128	146
1	146
18	147
138	147
52	148
118	146
54	147
58	148
14	147
75	148
25	148
82	147
95	148
129	146
103	146
35	148
79	148
86	146
117	147
112	146
68	146
158	147
4	148
44	148
2	148
32	148
23	146
92	147
104	147
98	146
61	144
7	146
131	146
143	146
5	146
77	148
109	145
11	142
142	147
59	147
152	147
47	148
51	146
137	147
91	148
26	147
13	147
81	148
21	138
36	147
60	148
