137	2
118	2
127	2
16	1
139	2
86	3
158	3
134	3
92	3
57	3
68	2
60	3
109	1
133	2
72	2
112	1
30	1
22	1
53	75
152	2
26	1
96	1
42	1
89	3
129	2
31	1
51	1
64	3
122	1
54	1
154	2
131	3
47	1
78	3
143	3
77	3
141	2
80	2
41	1
19	1
97	1
33	1
87	2
34	1
74	2
48	1
142	3
44	1
69	3
104	2
102	3
58	3
91	3
135	3
101	2
79	3
75	2
159	3
113	3
27	1
108	2
20	1
93	2
117	2
36	1
25	1
83	3
160	3
130	3
43	1
169	2
161	3
49	1
32	1
61	3
110	2
38	1
23	1
94	3
84	3
29	1
76	2
132	2
90	2
138	2
82	3
81	2
157	2
70	2
17	1
88	2
111	2
95	3
167	2
170	3
46	1
71	2
73	2
63	3
140	2
56	74
168	3
35	1
128	2
18	1
67	3
103	1
15	94
24	1
99	2
40	1
116	3
37	1
66	3
39	1
21	1
45	1
105	3
136	2
98	2
52	1
50	1
28	1
65	3
85	2
121	2
100	3
153	2
55	2
59	2
62	3
125	22
126	3
