108	134
93	146
12	139
75	144
92	144
0	142
26	142
161	123
160	116
169	138
116	130
58	141
82	143
110	116
154	137
55	146
33	144
139	137
100	146
78	144
4	135
135	122
104	145
97	142
37	144
88	143
16	136
152	132
15	142
5	130
8	143
81	147
158	128
2	139
43	144
57	145
62	141
63	141
98	143
24	140
70	147
1	143
10	142
49	145
66	141
137	128
86	142
17	142
68	141
105	144
112	135
30	146
168	133
21	129
20	133
69	141
76	144
47	145
85	144
35	144
67	140
140	136
128	120
71	146
29	140
27	142
59	138
122	128
83	144
159	126
7	144
80	144
44	144
31	143
42	140
132	125
18	139
126	129
89	144
109	137
77	144
117	78
153	145
121	135
34	141
167	145
74	143
90	143
118	126
53	144
56	143
102	146
125	129
36	141
134	127
46	143
6	137
52	144
143	137
103	134
170	123
38	145
50	129
101	138
94	144
142	124
133	141
40	143
11	130
19	137
130	127
136	144
73	133
25	142
96	143
61	140
65	141
41	142
138	136
157	145
129	121
72	146
79	145
60	143
99	144
23	141
54	139
84	144
87	139
48	125
45	145
127	124
141	120
111	138
64	141
95	144
113	139
39	146
14	134
9	145
3	143
13	142
91	145
28	141
131	133
51	136
22	138
32	143
