77	1
44	1
91	1
142	1
168	2
82	2
88	2
130	1
152	1
87	2
103	1
134	1
37	1
55	2
18	1
154	2
71	2
48	1
141	2
90	2
17	1
167	1
69	1
42	1
157	1
127	2
129	2
32	1
49	1
63	1
47	1
97	1
76	2
136	1
20	1
16	1
170	1
128	2
45	1
99	2
74	2
84	1
125	19
70	2
143	1
86	1
54	1
60	1
100	1
56	24
40	1
96	1
80	1
98	1
159	1
113	2
79	2
93	1
28	1
50	1
22	1
85	2
160	1
33	1
62	1
138	2
58	1
137	2
46	1
68	1
135	1
111	1
101	1
105	1
51	1
31	1
95	2
126	1
122	1
53	30
36	1
131	1
21	1
92	2
158	1
30	1
43	1
66	1
116	1
41	1
65	1
153	1
19	1
39	1
59	1
57	3
83	1
35	1
24	1
67	1
139	2
26	1
104	1
72	2
64	1
169	1
25	1
81	1
89	2
78	1
61	1
140	2
29	1
75	2
15	76
102	2
94	2
73	2
161	1
34	1
