30258	0
9826	4
19885	1
1653	0
5101	1
17205	1
5069	1
1958	13
3706	2
5144	5
5075	3
660	20
70577	1
1034	8
73509	1
6352	8
12314	4
2977	2
2785	4
18681	0
5831	2
4086	1
5758	5
4691	1
4563	0
40154	5
893	3
4391	0
4611	0
7970	1
15	2
4555	0
2879	3
10529	0
1570	5
7485	1
34890	0
15913	3
1383	1
1068	5
6850	1
7868	4
7449	1
2510	4
1688	1
36468	1
17509	1
11666	1
4495	0
33762	1
2919	3
531	5
73467	1
1563	1
25929	1
28082	1
18322	1
30485	2
33768	0
3321	1
3725	2
4714	1
949	10
3807	5
5579	1
5960	2
28297	1
3352	1
7445	2
3438	1
4145	1
2913	3
948	1
12326	2
28576	1
73495	1
1751	2
1148	5
32486	0
34825	0
37296	0
6434	7
60671	0
5315	1
11568	1
5291	6
2525	1
53	2
39683	1
2244	2
17567	0
1370	7
8526	2
1346	5
563	5
9623	1
29922	0
13930	0
4537	1
1658	1
26339	2
9841	1
9443	1
4640	1
40933	1
12068	2
5077	3
658	6
44644	1
3888	2
6112	4
4845	1
69620	1
4370	7
3397	0
56	3
1923	8
2972	2
13307	1
23872	2
1323	4
24781	4
723	4
21637	3
6757	2
15061	9
12862	1
2267	5
2467	2
10756	0
6096	0
1343	1
30937	1
11363	3
37198	1
73519	1
6192	0
37398	1
384	1
9056	1
12956	1
938	13
8651	1
6205	3
5428	1
5175	4
1319	5
28049	1
1931	2
13644	2
27014	1
4486	0
46823	1
29917	1
20301	3
62046	0
24404	1
12138	2
3479	1
38627	1
16190	1
1099	2
183	2
2812	7
973	17
10306	3
509	2
125	8
1135	1
4128	1
856	0
27352	2
1064	2
4759	7
1130	5
40227	1
3270	1
16644	1
6418	0
17545	1
12953	0
695	1
11017	3
1351	0
26407	0
4779	2
28044	1
4599	0
30195	1
2015	3
2705	0
11483	0
6621	0
5336	1
11115	3
151	9
62254	1
3037	1
3704	4
23992	2
33382	1
39849	1
7681	2
1092	2
627	4
11752	4
4550	0
13985	1
1856	0
1262	0
16139	1
3264	9
544	1
20653	0
