27014	214
28576	214
2467	214
9841	214
6757	214
6112	213
5758	210
723	214
23992	214
7445	214
3270	212
73519	214
16190	214
125	213
5291	214
658	213
1346	214
9443	214
9826	210
4537	213
7681	214
16139	213
6205	214
5077	214
15061	214
17509	214
3438	213
6352	214
2913	214
30485	214
4128	214
7970	214
4145	214
34825	213
5579	214
2977	214
949	214
12314	214
1570	212
544	214
4495	213
32486	213
36468	214
2510	213
17567	213
6192	213
1343	213
27352	214
19885	214
531	197
5336	214
5315	214
1653	213
40933	212
2705	213
60671	213
33768	213
509	214
12862	214
12326	214
12138	214
30195	213
6850	211
17205	214
5144	211
7485	214
33762	214
62046	213
1262	213
3706	214
4391	202
26339	214
12068	214
24404	214
1092	214
660	213
11363	214
5831	214
1351	213
4640	213
1751	214
1135	213
3264	212
1099	213
3397	213
1658	213
39849	214
4759	211
38627	213
37398	214
5069	212
2015	213
4691	211
46823	214
10756	212
37296	213
1370	213
938	213
20653	213
2879	214
70577	214
13985	214
12953	213
5075	211
384	214
5175	214
23872	214
8526	213
1958	213
2267	212
2525	214
9056	214
24781	213
1130	214
2244	214
13307	214
11568	214
6096	210
30258	213
856	213
4086	214
10529	213
28049	213
4599	213
3704	214
53	211
28297	214
13930	213
29922	213
62254	213
15913	208
2972	214
21637	214
39683	213
1383	214
28044	213
73509	214
6418	210
2785	207
4370	214
69620	214
5960	214
4563	213
973	214
1064	213
12956	214
5101	212
13644	213
18322	214
1856	213
16644	214
30937	214
26407	213
11017	213
37198	214
1923	210
9623	214
17545	214
1931	214
3807	214
1319	213
29917	214
15	214
4611	213
20301	214
2919	213
11115	211
73495	214
151	214
4486	213
3352	213
2812	214
695	214
4845	214
7868	214
4555	213
8651	213
1323	214
3321	214
18681	210
25929	214
6434	209
1034	213
5428	214
40154	213
7449	214
44644	214
73467	214
563	214
6621	213
3888	214
3725	214
948	214
627	211
4550	213
11752	214
1563	214
1148	210
3037	212
11666	214
28082	214
56	214
33382	213
10306	213
40227	214
893	214
1068	214
11483	213
3479	214
4779	213
4714	214
183	213
34890	213
1688	213
