5831	213
4550	206
9443	212
938	208
3321	205
2525	211
7449	212
26339	212
10306	209
73519	212
3037	211
28049	213
12326	213
16190	211
29917	210
1751	210
5758	202
1064	210
1346	212
30195	207
3706	212
21637	208
2510	209
948	208
2972	212
11115	210
973	209
660	208
1148	206
1099	212
12314	210
658	208
544	213
5960	213
4759	206
40227	212
1262	205
17205	203
5101	210
17545	212
1958	212
2705	208
18322	204
1570	210
3888	210
531	184
27352	212
6757	212
7970	208
2812	212
70577	209
11483	204
3397	205
38627	210
18681	203
73509	212
2977	208
15	213
10529	208
23872	213
32486	196
62046	204
723	212
1688	210
6112	210
13930	203
60671	203
12068	213
11666	213
11017	211
384	213
30485	212
1068	212
4714	213
20301	213
46823	209
37296	196
29922	205
2267	210
33382	202
16644	209
1658	210
4599	206
949	207
33762	211
4391	202
1343	204
56	212
9826	206
3807	213
13644	210
2244	212
4640	212
4145	212
2879	212
1370	208
12953	201
4611	206
627	207
73495	212
12138	195
6850	206
5579	212
30258	202
5075	202
28082	213
4779	207
5336	213
16139	208
856	205
36468	209
40154	203
4845	213
73467	212
509	213
3352	212
5175	204
1383	212
893	212
19885	213
3479	211
7445	212
39683	204
15913	203
34890	200
44644	201
6621	181
39849	212
13307	206
23992	213
2785	194
4128	210
563	213
6205	213
5428	213
7868	213
9623	207
37198	202
1092	205
26407	202
5144	210
7681	212
5069	206
69620	203
25929	207
1323	211
6096	209
1856	206
3704	213
4370	212
5315	210
1319	212
6192	209
28044	213
3270	210
30937	184
7485	212
4086	213
2913	208
1923	211
17567	203
12862	210
2467	213
11568	204
6434	208
11752	212
1563	212
3264	208
6418	201
5077	213
12956	212
33768	211
11363	212
1135	208
28576	213
2919	212
5291	210
4563	206
3725	211
28297	212
6352	211
62254	210
9056	213
10756	195
13985	213
3438	207
183	211
151	210
9841	210
4555	206
53	209
37398	209
4691	210
2015	212
27014	213
1653	207
4537	212
34825	196
24404	210
695	206
1034	210
17509	203
20653	203
40933	202
24781	208
125	209
4486	206
8651	211
1130	213
1351	209
4495	206
8526	212
15061	211
1931	210
