106966	9015
64514	14134
28077	2583
14048	7353
27526	2058
56526	12033
67012	11404
42982	11816
12635	9958
2491	9033
2383	11566
1732	9765
97726	10431
63965	13866
103547	9911
81669	3663
122058	7841
5306	12041
126439	10779
8984	13287
120833	10357
107984	8509
115252	11323
739	9535
642	11067
35712	8827
5343	12044
58925	13693
27653	2634
6953	2691
3377	11474
28783	2820
66374	12174
66518	10920
125808	5629
5680	11862
75999	2899
123607	3860
29061	12223
30561	10463
121845	2533
55337	11972
11311	6531
12522	2420
30785	10818
5208	9444
1265	13087
51008	14688
36607	3508
52919	13580
83836	12751
1416	9595
41443	5194
104930	3191
117741	2833
101879	8041
79737	3152
1527	12984
80626	10389
14204	13124
108977	2961
4189	10510
45289	2852
2609	2486
34694	2627
119168	12023
115473	6043
65769	11652
3129	11715
3743	12333
354	12612
65733	6843
88474	12042
1964	11589
44351	8071
124626	9545
81188	11200
33287	8307
4908	12041
17350	6668
1943	8902
63247	11258
20698	9978
80137	5120
21665	10261
76744	3226
4073	9792
2613	9969
176	2709
66549	11754
275	13458
63587	7657
121458	3813
77841	12270
125876	11044
5483	7894
53869	9866
21390	12647
17681	10037
67758	4655
14319	12785
3459	3878
103179	7536
26204	8958
45663	11961
625	10669
1354	13277
18266	11343
14086	2606
4837	12041
47785	6980
99818	5842
44943	6427
98148	9444
94128	12855
36111	2867
105096	5588
4929	11289
72891	11208
70620	12687
19962	6750
71836	10682
55371	11978
15449	9638
84867	11608
4267	3231
115299	2987
90353	2708
26564	11302
70333	8484
100409	12583
5312	10291
2623	8652
47156	8665
105937	9521
3888	12372
68262	11070
89061	7933
32841	3149
129751	9068
770	10250
108312	9101
68080	11764
108839	10641
128955	8464
82641	10030
44900	12226
46612	11969
4594	9440
43003	7356
42879	2485
75949	10446
36588	10204
3707	11969
66645	6032
13987	9652
5947	6132
97983	5626
21505	12853
20719	3845
36098	3276
28138	2888
5327	12764
26509	9780
65728	11184
63190	8614
23574	7725
21230	12461
67794	3055
110023	3634
72883	10647
712	7970
26881	13183
48666	7614
59309	13046
100069	7805
5514	9697
28568	10356
5065	7834
101682	11252
5545	12663
3171	13381
44290	11379
3263	7674
21561	2230
2139	9910
3727	12317
6575	4946
30526	8687
131040	10187
88681	13380
6872	13569
84148	10874
11724	5261
947	9342
60734	11800
29174	9736
23792	13444
28803	8033
4712	9284
22023	11621
80021	8125
21250	2836
71540	7174
52204	3582
84629	11803
22257	11017
39730	13563
42829	3001
27201	9439
40840	4054
28467	4704
106546	12650
96865	9843
1977	10853
43775	7404
105521	13866
63611	5991
43917	8656
117303	10521
13648	9306
65125	11077
41561	2463
3706	2775
27661	8952
129164	7334
28848	12451
8832	13233
11185	9932
262	2696
42666	3070
98951	3852
72033	14048
46079	9106
6272	9179
1618	12150
120360	2900
3797	11644
3683	5647
45937	11567
83489	12557
4963	14623
14354	3121
26586	6520
29807	2776
43718	2951
17189	3609
832	4365
21356	11328
5026	12041
