7678	26225
58848	22188
40182	24245
95691	21573
3280	25742
100690	26382
56741	26142
103289	25846
63295	26407
111710	19086
56596	26138
75559	25421
41771	26006
4035	26134
76212	26107
103620	23988
72226	25974
98854	25888
95622	25300
52117	18455
124224	26544
2721	26293
42803	20590
69271	26562
667	22116
51344	25954
100834	24326
10109	26064
104537	25617
69476	25343
51030	26420
11093	26177
108577	24299
25300	21273
71030	25440
33711	25694
118528	20991
60696	23733
15165	25590
51288	20582
61014	26411
34089	26118
21266	18951
68417	26202
76837	25799
1334	25655
5454	25203
69	25706
58861	23654
5342	26032
21682	23846
13913	26302
16726	25286
72404	25947
3137	25719
56214	25985
24997	26276
55764	26085
61398	26828
14469	25837
112873	22980
86261	26007
79879	24162
20942	25830
14250	25944
63572	17617
108941	25645
105402	23336
68877	26612
126477	26568
80519	25892
104277	23425
101761	26017
67745	26445
4186	26226
1269	26837
48560	25905
66506	26061
84267	26376
33971	26262
2161	26878
81160	26776
46490	26144
92598	18854
1279	26060
7870	25595
17852	23543
47558	26013
87143	26133
107383	26391
66140	21158
117354	24412
59095	17958
82037	26156
3993	23942
3181	25369
32028	26221
4698	26032
28697	25972
28265	24649
14220	26253
46256	24396
17044	26113
70143	25958
101884	24870
39130	21546
86434	23271
7277	25521
6055	25880
75423	26032
61361	23730
79913	24162
96152	25189
47688	22062
4476	25948
130110	24412
71107	25944
95899	26303
3069	25877
4413	26314
69519	25343
6860	25474
28436	20416
425	24943
1270	26291
18	26755
48038	25783
53509	26594
20303	18715
2925	24571
124848	18480
93847	22103
45243	26080
2639	26244
55673	23976
37810	25313
84653	26714
33482	25945
433	25507
5973	26382
3338	26067
11889	25895
87138	25981
24595	26361
5081	26187
12729	26492
5972	26382
96976	26010
27943	25469
88992	26365
17175	26598
4521	26032
3217	26244
63267	23464
32065	24084
22985	26368
82016	26274
6385	26300
20434	19339
121975	25124
122608	25876
74501	25433
127160	25635
85560	25724
2344	25952
22966	23165
3702	25703
19722	26095
106810	26025
24760	26121
58741	26839
40725	26148
67677	18239
97277	26304
74610	26280
68549	26309
23261	20295
6550	21090
5578	24410
4989	26175
85170	26397
70209	25764
14569	26337
23644	23917
63866	26879
2078	26609
59490	24902
27433	24355
20439	25914
20005	19623
93035	20107
19359	26063
10684	25628
106198	26496
28246	26333
111596	25810
71864	25914
125522	23540
28952	25687
2712	26152
28725	26870
32013	26017
3251	24758
46503	26053
88243	26276
26303	24198
93093	21222
67204	26140
54121	24206
3160	26400
4810	26032
31086	26337
112919	26407
100270	26642
67189	25562
51633	25919
83472	26402
35255	24461
64830	18577
74419	16777
51225	26561
6056	26702
99502	22404
107909	22504
69451	25343
852	26670
28475	24472
92310	17157
12345	26167
2251	26312
79270	25318
65253	26319
3340	26642
73514	26520
24064	20390
5352	26032
103009	26117
13057	25699
12290	26118
67566	26579
4764	25984
6155	25793
54325	26129
6804	25564
34917	17408
60319	26701
52500	25797
39605	24921
114008	23877
104247	26496
93953	26146
73320	23893
27477	25996
1659	25682
477	25224
90610	26365
3047	26678
56058	21618
82799	19052
40788	25766
114937	25845
45595	27001
64434	26191
40908	24974
77650	24852
53009	21005
4824	26010
72128	25725
28293	26456
21449	26762
96813	18805
2959	26468
67753	24724
18623	24887
83386	26222
8672	25922
21382	26174
110043	21161
28398	26373
120163	19484
4062	25232
101466	25713
52372	26223
68530	25352
72269	26005
21665	26059
60625	24698
54885	18022
6955	20129
82915	26630
86262	25762
39246	18557
1390	25683
3825	20826
49107	25649
11405	25431
32102	25641
106856	25962
128	26158
12838	25563
38464	22238
27425	21755
3990	26330
28373	26043
28527	24287
32721	25817
107813	17559
68504	25692
115398	22250
40014	26696
36299	23581
6733	25702
95263	18421
65528	25606
123525	26303
36921	15985
96319	23151
5077	24810
124555	25655
52550	26715
17308	26462
1381	18896
6190	18724
78605	27055
59140	26047
43954	25952
90000	24010
94390	26221
53435	25343
60753	25984
117235	25975
34303	26172
6866	26208
71336	25758
708	26125
103331	26195
53526	26771
127980	25793
35652	21650
12216	26156
91418	26387
89491	26305
89244	22857
16994	26029
1523	26385
55878	25772
125851	26345
92112	26046
91403	25744
129573	26368
38446	26249
66218	21735
91948	20155
2352	25837
10794	26197
5738	26193
54151	26209
5607	26499
108934	17157
5958	26185
2274	26387
69042	26017
107979	19326
2837	21781
21413	26265
28573	25602
9634	25983
1261	25963
49687	24672
1497	25910
47140	26004
82604	22279
113612	25691
11651	26267
5351	26032
4723	26032
64814	25739
74119	26656
63857	24208
53489	20134
66816	26659
40804	26387
364	26370
73616	26602
3422	26634
3111	25412
33236	26413
22319	26602
67824	23427
5879	25674
24751	25817
52329	20484
4585	26033
42255	24884
2180	26041
36468	25305
4411	25946
16742	25403
25205	26066
3648	25945
44791	25841
48759	25449
66460	26248
3928	26668
97439	26900
28489	25533
1794	25681
17777	25064
971	26737
115460	24380
22261	26153
117238	22852
85096	26485
86026	25254
120631	25841
4522	24768
50528	24308
6496	26144
110246	15996
36192	21395
79094	23247
72046	26213
6954	19160
29380	25825
122997	20991
53616	21060
38	26332
9577	26921
79508	25464
2486	24605
82198	23404
69494	25343
114494	22497
2355	25611
33894	23004
14432	25998
41366	25979
67460	26455
22209	25905
499	25837
37048	26083
45108	26133
5823	26155
39983	26520
50716	23683
77892	26806
35243	26486
4090	22327
38042	25873
13160	25882
71302	25890
60691	26111
100751	25587
101606	24091
105685	26448
17992	25540
20326	22736
126242	25619
64883	26437
28111	26375
81645	26448
75663	19170
49203	26667
74418	17996
5546	24169
61744	25797
65605	26635
32157	26418
9495	19737
21494	26709
11042	25811
6273	26175
21328	25930
127188	26367
4961	26032
20058	25959
107187	26017
119918	26235
103307	23490
101530	20807
108247	26443
117377	26641
35218	26870
35499	18609
60128	26088
81473	26265
56707	25232
653	26112
89937	26221
36540	26041
5343	26141
23380	26515
71332	26409
10581	26053
103872	26496
1547	26284
47472	22073
9870	21077
4558	26402
92403	26381
125209	20161
96460	26125
11706	23212
28691	26171
3849	26529
90707	25819
46873	26977
30525	25388
5555	26853
106137	25785
2660	25890
22316	25577
29413	26366
46479	18418
125861	17356
7303	25450
25048	26073
3845	25708
119000	23418
30266	26015
1007	26221
14549	26121
6259	16734
32828	19337
50770	23532
16	25741
38947	25589
591	26035
5859	26482
3189	26722
42014	26060
105096	24941
46635	26868
99000	26292
4481	26083
96759	24990
3424	26506
720	26061
727	25628
115912	26595
68576	20700
79430	26244
2537	25911
48247	26562
6766	25700
76126	25736
187	26756
2656	25783
81880	24412
49719	25745
1648	25991
86875	25895
39474	19764
64297	26399
34090	25623
85369	26649
129911	26115
318	26203
49081	22471
79792	26385
107374	26339
3298	25794
105591	26496
87902	25440
99519	26269
20916	23833
5132	25919
11913	26516
63377	26171
71423	24878
56770	26421
4607	26032
4873	25992
8485	26518
21356	26490
5582	14418
37751	18278
263	25710
1348	25792
21485	26674
5768	26666
67879	25851
11558	26696
81487	26237
78193	26670
1927	25883
105736	20194
29181	26939
15722	25418
78833	26180
6170	26215
405	26393
4307	26037
120968	26258
17680	25864
36995	20025
102576	26329
88947	22161
53049	25826
122926	25039
3223	26438
68386	25812
104439	26068
8755	25073
23277	26532
27683	25148
4618	26032
15010	26590
125153	25431
2209	25967
102852	20027
63614	20451
2950	26879
28312	25930
43006	25675
51267	26457
30041	25951
95002	26059
54658	18888
22514	26013
361	26374
2195	25660
50732	26174
75789	26487
109882	25460
115081	22799
21774	23911
72440	25945
121684	25975
48036	26364
56382	20811
1005	21071
121411	26171
70263	26616
34198	26488
3755	26194
1255	25825
97352	26699
1092	26322
39297	25998
6827	26556
45769	26640
27175	26502
709	26422
88918	25859
66875	26422
29243	26167
1453	26505
100837	23033
4858	26032
2956	26201
29871	26042
28766	25833
63260	25950
274	26106
35938	26164
11155	26209
112497	27023
21325	25878
75565	25850
2931	26253
87058	26456
48617	22402
